"","ortho","freq","aoa.mean","aoa.sd","klatt","neighbors","degree","c"
"2314","couple","223.41",5.75,1.83,"k^pL","k^dL;k^JL;k^p;s^pL",4,0.166666666666667
"2315","couplet","0.04",11.37,3.24,"k^pl|t","",0,NA
"2316","coupling","0.51",11.78,4.52,"k^pL|G","",0,NA
"2317","coupon","2.18",7.25,2.97,"kyupan","",0,NA
"2318","courage","23.67",8.42,2.24,"kRIJ","",0,NA
"2319","courageous","3.16",9.79,3.14,"kXeJ|s","",0,NA
"2320","court","100.73",8.39,2.62,"kort","kart;korL;kord;kors;kost;kot;kolt;kor;kork;korn;fort;port;kwort;Sort;sort;wort",16,0.25
"2321","courteous","1.22",8.65,2.8,"kRtixs","",0,NA
"2322","courtesan","0.33",12.87,3.29,"kort|z|n","kort|zon",1,NA
"2323","courtesy","8.12",7.72,2.16,"kRt|si","",0,NA
"2324","courthouse","4.41",9,2.99,"korthWs","",0,NA
"2325","courtier","0.06",12.79,2.75,"kortiX","",0,NA
"2326","courtship","1.16",12.15,2.87,"kortSIp","",0,NA
"2327","cousin","48.84",4.95,2.07,"k^zN","d^zN",1,NA
"2328","cove","3.25",9.63,2.5,"kov","k@v;kev;klov;koC;kol;kot;kod;kok;kom;kon;kop;kor;kRv;dov;mov;rov",16,0.35
"2329","coven","0.59",12.4,2.97,"k^vxn","k^vxt;^vxn",2,0
"2330","covenant","6.69",11.3,4.61,"k^vxn|nt","",0,NA
"2331","cover","94.27",5.42,2.95,"k^vX","k^lX;k^tX;h^vX",3,0.333333333333333
"2332","coverall","0.06",9.32,3.33,"k^vXcl","",0,NA
"2333","covert","2.9",12.65,4.13,"kovRt","",0,NA
"2334","covet","0.94",12.16,3.91,"k^vxt","k^vxn",1,NA
"2335","cow","25.51",3.94,1.63,"kW","bW;CW;ku;kWC;kWX;kO;hW;mW;nW;skW;vW",11,0.309090909090909
"2336","coward","14.39",7.62,2.27,"kWXd","kWX",1,NA
"2337","cowboy","18.98",4.55,2.01,"kWbO","",0,NA
"2338","cower","0.31",10.78,2.88,"kWX","bWX;kWC;kW;kWXd;dWX;pWX;SWX;tWX",8,0.392857142857143
"2339","cowhide","0.14",11.44,4.54,"kWhYd","",0,NA
"2340","cowlick","0.08",7.56,2.31,"kWlIk","klIk;kWlIG",2,0
"2341","cowling","0.06",12.92,4.12,"kWlIG","klIG;kWlIk",2,0
"2342","cowpoke","0.04",8.67,3.53,"kWpok","",0,NA
"2343","coy","1.73",11.67,2.89,"kO","bO;kOl;kOn;ku;kW;JO;tO",7,0.238095238095238
"2344","coyote","3.63",6.68,2.26,"kYoti","",0,NA
"2345","cozy","5.65",9.17,3.67,"kozi","koni;mozi;nozi;pozi",4,0.5
"2346","crab","6.9",5.28,2.3,"kr@b","k@b;kr@bi;kr@k;kr@g;kr@m;kr@S;krIb;dr@b;gr@b",9,0.194444444444444
"2347","crabby","0.92",9,3.07,"kr@bi","k@bi;kr@b;kr@ni",3,0
"2348","crack","32.84",6.33,3.38,"kr@k","kl@k;kr@b;kr@kX;kr@kL;kr@g;kr@m;kr@Gk;kr@S;krik;krIk;krok;krak;krUk;kY@k;kw@k;r@k;tr@k",17,0.154411764705882
"2349","cracker","5.76",4.9,2.55,"kr@kX","kr@k;kr@kL",2,1
"2350","crackle","0.69",7.42,2.22,"kr@kL","k@kL;kr@k;kr@kX",3,0.333333333333333
"2351","crackpot","0.96",11.9,4.46,"kr@kpat","",0,NA
"2352","cradle","2.84",5.22,2.13,"kredL","",0,NA
"2353","craft","5.67",5.83,2.23,"kr@ft","kr@fti;dr@ft;r@ft",3,0.333333333333333
"2354","craftsman","0.92",8.8,2.97,"kr@ftsmxn","",0,NA
"2355","crafty","1.04",9.45,2.42,"kr@fti","kr@ft;dr@fti",2,0
"2356","crag","0.37",11.54,2.93,"kr@g","br@g;kr@b;kr@k;kr@m;kr@S;dr@g;r@g",7,0.428571428571429
"2357","cram","1.51",10.32,3.35,"kr@m","k@m;krom;kl@m;kr@b;kr@k;kr@g;kr@mp;kr@S;krim;krYm;kr^m;r@m;tr@m",13,0.192307692307692
"2358","cramp","2.8",8.5,2.75,"kr@mp","k@mp;kl@mp;kr@m;krImp;r@mp;tr@mp",6,0.2
"2359","cranberry","1.94",6.45,1.77,"kr@nbEri","",0,NA
"2360","crane","33.61",6.78,2.18,"kren","xren;bren;ken;krep;kret;krev;krean;krez;kron;krWn;dren;gren;ren;tren",14,0.252747252747253
"2361","cranium","0.78",10.11,2.35,"krenixm","",0,NA
"2362","crank","5.33",11.25,3.58,"kr@Gk","kl@Gk;kr@k;kr@Gki;fr@Gk;pr@Gk;r@Gk",6,0.2
"2363","cranky","3.35",6.21,2.39,"kr@Gki","kr@Gk",1,NA
"2364","cranny","0.43",11.56,3.86,"kr@ni","kr@bi;kroni",2,0
"2365","crape","0.02",10.67,5.45,"krep","kep;kren;kret;krev;krez;krip;krap;krup;drep;grep;rep;skrep",12,0.196969696969697
"2366","crash","28.65",6.11,2.59,"kr@S","br@S;kl@S;kr@b;kr@k;kr@g;kr@m;kr^S;r@S;Tr@S;tr@S",10,0.266666666666667
"2367","crate","4.1",7.06,2.29,"kret","kren;krep;kretX;krev;krez;kriet;fret;gret;Yret;krWt;ret;tret",12,0.242424242424242
"2368","crater","2.59",8.11,2.27,"kretX","ketX;kret;krietX;krItX;tretX",5,0
"2369","crave","2.08",9.17,3.31,"krev","brev;kev;kren;krep;kret;krez;grev;rev",8,0.357142857142857
"2370","craven","0.75",12.48,4.1,"krevxn","revxn",1,NA
"2371","craving","2.14",9.56,2.92,"krevIG","",0,NA
"2372","crawfish","0.25",8.74,2.88,"krcfIS","krefIS",1,NA
"2373","crawl","12.04",3.89,1.23,"krcl","brcl;kcl;krcs;krul;drcl;skrcl",6,0.0666666666666667
"2374","crayfish","0.04",9.35,5.33,"krefIS","krcfIS",1,NA
"2375","crayon","0.41",3.2,1.47,"krean","kren",1,NA
"2376","craze","1.02",9.1,2.36,"krez","kren;krep;kret;krev;krezi;kruz;grez;frez;prez;rez",10,0.266666666666667
"2377","crazy","272.27",5.22,1.66,"krezi","krez",1,NA
"2378","creak","0.51",8.1,3.57,"krik","klik;kr@k;krim;kris;krid;krip;krIk;krok;krak;krUk;frik;rik;Srik",13,0.243589743589744
"2379","cream","48.71",5.95,2.48,"krim","krom;kr@m;krik;kris;krid;krip;krYm;kr^m;drim;rim;skrim",11,0.236363636363636
"2380","creamery","0.12",11.17,3.68,"krimXi","",0,NA
"2381","crease","1.35",7.79,2.07,"kris","krik;krim;krid;krip;krEs;krcs;gris",7,0.333333333333333
"2382","create","25.27",7.1,2,"kriet","kret;krietX;krimet",3,0
"2383","creation","6.08",7.79,2.07,"krieS|n","",0,NA
"2384","creator","2.78",6.84,3.17,"krietX","kretX;kriet",2,0
"2385","creature","21.41",7.32,2.4,"kriCX","",0,NA
"2386","credential","0.1",12.1,2.81,"krIdEnCL","",0,NA
"2387","credibility","3.2",12.37,2.75,"krEdxbIl|ti","",0,NA
"2388","credit","45.82",9.42,3.37,"krEd|t","krEd|tX",1,NA
"2389","creditor","0.14",12.16,3.25,"krEd|tX","krEd|t;prEd|tX",2,0
"2390","creed","2.53",9.17,4.19,"krid","brid;krik;krim;kris;krip;krWd;krud;grid;rid",9,0.277777777777778
"2391","creep","11.24",8,2.38,"krip","krep;krik;krim;kris;krid;kripi;krap;krup;kip;rip",10,0.222222222222222
"2392","creepy","11.14",7.44,3.01,"kripi","krip",1,NA
"2393","cremate","0.37",11.8,5.98,"krimet","kriet",1,NA
"2394","cremation","0.8",11.43,3.36,"krImeS|n","",0,NA
"2395","crematory","0.27",12,3.51,"krimxtori","",0,NA
"2396","crescent","1.41",7.84,2.36,"krEsNt","krEst",1,NA
"2397","cress","0.02",11.64,3.88,"krEs","kXEs;kris;krEst;krcs;drEs;prEs;trEs",7,0.19047619047619
"2398","crest","2.1",10.35,3.17,"krEst","xrEst;brEst;krEsNt;krEs;kr^st;kwEst;rEst",7,0.142857142857143
"2399","crestfallen","0.12",11.36,3.7,"krEstfcl|n","",0,NA
"2400","cretaceous","0.24",12.71,3.27,"krIteS|s","",0,NA
"2401","crevasse","0.06",11.43,2.53,"krIv@s","",0,NA
"2402","crevice","0.41",11.5,2.33,"krEvxs","",0,NA
"2403","crew","47.53",7.56,2.66,"kru","bru;ku;krup;kro;krud;krul;kruz;krY;kyu;dru;ru;skru;Sru;tru",14,0.208791208791209
"2404","crib","6.2",6.05,4.16,"krIb","kr@b;krIk;rIb",3,0
"2405","crick","1.82",8.62,2.44,"krIk","brIk;klIk;kr@k;krik;krIb;krok;krak;krUk;kIk;prIk;kwIk;rIk;trIk",13,0.256410256410256
"2406","cricket","2.82",7.72,3.79,"krIk|t","",0,NA
"2407","crier","0.33",6.76,3.82,"krYX","brYX;kwYX;krYm;krY;drYX;frYX;prYX",7,0.333333333333333
"2408","crime","71.24",7.67,3.2,"krYm","krom;klYm;kr@m;krim;krYX;kr^m;krY;grYm;prYm;rYm",10,0.222222222222222
"2409","criminal","34.47",6.78,2.16,"krIm|nL","",0,NA
"2410","criminality","0.12",11.56,3.09,"krImxn@l|ti","",0,NA
"2411","crimp","0.43",8.78,2.84,"krImp","kr@mp;krIsp;prImp;skrImp;SrImp",5,0.1
"2412","crimson","1.31",10.28,2.89,"krImz|n","",0,NA
"2413","cringe","0.45",9.11,3.22,"krInJ","frInJ;crInJ",2,1
"2414","crinkle","0.2",8.5,3.19,"krIGkL","rIGkL",1,NA
"2415","cripple","3.8",9.14,3.66,"krIpL","krIpt;rIpL;trIpL",3,0.333333333333333
"2416","crisis","16.65",9,2.83,"krYs|s","",0,NA
"2417","crisp","3.16",7.22,2.84,"krIsp","krIsN;krImp",2,0
"2418","crisscross","0.18",7.33,3.25,"krIskrcs","",0,NA
"2419","critic","3.76",10.21,2.44,"krItIk","krItIkL;krIptIk",2,0
"2420","critical","12.25",8.39,2.77,"krItIkL","krItIk",1,NA
"2421","criticism","3.04",10.2,2.09,"krIt|sIzM","",0,NA
"2422","critique","0.49",11.83,2.98,"kr|tik","",0,NA
"2423","critter","1.27",7.14,3.5,"krItX","kretX",1,NA
"2424","croak","1.16",7.61,3.24,"krok","krom;klok;kok;kr@k;krik;krIk;krak;kron;krUk;kroke;kro",11,0.254545454545455
"2425","crochet","0.16",9,3.33,"kroSe","kroke",1,NA
"2426","crock","2.02",9.89,2.3,"krak","klak;kak;kr@k;krik;krIk;krok;krUk;krap;kraC;frak;rak",11,0.254545454545455
"2427","crocodile","2.25",5.11,1.49,"krakxdYl","",0,NA
"2428","crocus","0.06",11.19,3.76,"krok|s","",0,NA
"2429","crone","0.43",10.69,3.12,"kron","krom;kon;kren;krok;kroni;kro;krWn;dron;gron;pron;Tron",11,0.181818181818182
"2430","crony","0.18",12.8,2.73,"kroni","koni;kr@ni;kron",3,0
"2431","crook","5.67",7.84,2.65,"krUk","brUk;kUk;kr@k;krik;krIk;krok;krak;rUk",8,0.428571428571429
"2432","crooked","5.69",6.33,1.61,"krUk|d","",0,NA
"2433","crop","4.86",7.63,2.36,"krap","klap;kap;krep;krip;krak;kraC;krup;drap;prap",9,0.166666666666667
"2434","croquet","0.86",11.06,3.13,"kroke","krok;kroSe",2,0
"2435","croquette","0.04",9.08,2.9,"krokEt","",0,NA
"2436","cross","55.04",4.74,1.76,"krcs","xkrcs;krcl;kris;krEs",4,0.166666666666667
"2437","crossroad","0.18",8.5,2.42,"krcsrod","",0,NA
"2438","crosswalk","0.41",6.61,1.69,"krcswck","",0,NA
"2439","crotch","2.75",8.94,3.67,"kraC","krak;krap;krWC;kr^C",4,0.333333333333333
"2440","crotchet","0.04",9.32,3.79,"kraC|t","",0,NA
"2441","crouch","0.75",8.5,2.38,"krWC","kWC;kraC;krWd;krWn;kr^C;grWC;krWt",7,0.19047619047619
"2442","croup","0.27",12.79,3.36,"krup","kup;krep;krip;kru;krap;krud;krul;kruz;drup;grup;trup",11,0.218181818181818
"2443","crouton","0.25",8.17,2.15,"krutan","",0,NA
"2444","crow","4.45",5.74,3.28,"kro","Ero;@ro;krom;kru;krok;kron;krY;gro;pro;tro",10,0.311111111111111
"2445","crowbar","1.29",8.72,3.29,"krobar","",0,NA
"2446","crowd","37.37",7.14,2.75,"krWd","klWd;krid;krWC;krWn;krud;krWt;prWd;SrWd",8,0.178571428571429
"2447","crowfoot","#N/A",10.64,3.15,"krofUt","",0,NA
"2448","crown","13.69",7.8,3.35,"krWn","brWn;klWn;kren;kron;krWC;krWd;drWn;frWn;krWt",9,0.194444444444444
"2449","crucial","4.59",10.68,2.58,"kruSL","",0,NA
"2450","crucifix","1.18",9.05,3.52,"krusxfIks","",0,NA
"2451","crucifixion","0.75",9.2,4.18,"krusxfIkS|n","",0,NA
"2452","crucify","2.18",8.94,3.83,"krusxfY","",0,NA
"2453","crude","3.04",11.11,3.29,"krud","brud;krid;kru;krup;krWd;krul;kruz;prud;rud;Srud",10,0.288888888888889
"2454","cruel","18.35",7.63,2.09,"krul","kul;krcl;kru;krup;krud;kruz;drul;grul;rul",9,0.277777777777778
"2455","cruise","12.27",9.33,2.61,"kruz","bruz;krez;kru;krup;krud;krul;kruzX",7,0.285714285714286
"2456","cruiser","3.18",10.26,1.73,"kruzX","kruz",1,NA
"2457","cruller","0.2",11.62,3.25,"kr^lX","k^lX",1,NA
"2458","crumb","1.8",5.89,2.26,"kr^m","krom;k^m;kr@m;krim;krYm;kr^S;kr^C;dr^m;fr^m;r^m",10,0.244444444444444
"2459","crumble","1.39",6.68,1.8,"kr^mbL","kr^mpL;gr^mbL;r^mbL",3,0.333333333333333
"2460","crumpet","0.33",11.85,3.58,"kr^mpxt","",0,NA
"2461","crumple","0.16",7.71,2.73,"kr^mpL","kr^mbL",1,NA
"2462","crunch","3.51",5.63,1.83,"kr^nC","br^nC;kr^C",2,0
"2463","crusade","3.8",10.45,2.35,"krused","",0,NA
"2464","crush","16.8",7.58,2.39,"kr^S","br^S;kr@S;kr^m;kr^C;r^S",5,0.2
"2465","crust","3.25",5.95,1.9,"kr^st","krEst;r^st;Tr^st;tr^st",4,0.5
"2466","crustacean","0.24",10.38,4.05,"kr^steS|n","",0,NA
"2467","crutch","1.31",7.21,2.86,"kr^C","kl^C;kraC;krWC;kr^m;kr^nC;kr^S",6,0.133333333333333
"2468","crux","0.29",12.11,3.68,"kr^ks","",0,NA
"2469","cry","65.65",2.78,1.66,"krY","xrY;kru;krYX;krYm;kro;drY;frY;prY;rY;trY",10,0.377777777777778
"2470","crypt","1.37",10.68,2.77,"krIpt","krIpL;skrIpt",2,0
"2471","cryptic","1.04",11.78,3.64,"krIptIk","krItIk;trIptIk",2,0
"2472","crystal","16.14",7.78,3.49,"krIstL","",0,NA
"2473","crystallization","0.14",12,3.86,"krIstLxzeS|n","",0,NA
"2474","cub","2.1",5.4,2.04,"k^b","k@b;C^b;kl^b;kab;k^m;k^d;k^f;k^p;kRb;k^t;d^b;h^b;n^b;p^b;r^b;s^b;t^b",17,0.301470588235294
"2475","cubbyhole","0.1",6.5,3.84,"k^bihol","",0,NA
"2476","cube","2.98",7.32,2.69,"kyub","kyu;kyut",2,1
"2477","cubic","0.86",11.33,2.68,"kyubIk","",0,NA
"2478","cuckoo","2.96",6.61,2.12,"kuku","",0,NA
"2479","cucumber","1.98",5.72,1.84,"kyuk^mbX","",0,NA
"2480","cud","0.25",10.85,3.76,"k^d","b^d;kad;kod;k^m;k^b;k^dL;k^f;k^p;kRd;k^t;d^d;kId;m^d;T^d",14,0.241758241758242
"2481","cuddle","2.16",6.16,3.39,"k^dL","kadL;k^pL;k^d;k^JL;kRdL;f^dL;h^dL;m^dL;p^dL",9,0.222222222222222
"2482","cudgel","0.02",11.57,2.51,"k^JL","k^pL;k^dL",2,1
"2483","cue","7.78",10.89,4.09,"kyu","ku;kru;kyub;kyut;yu;fyu;hyu;myu;pyu;skyu;vyu",11,0.327272727272727
"2484","cuff","5.71",8.44,2.79,"k^f","b^f;k@f;k^m;kcf;k^b;k^d;k^p;k^t;h^f;m^f;p^f;r^f;t^f",13,0.333333333333333
"2485","cuisine","1.94",11.67,3.36,"kwIzin","",0,NA
"2486","culinary","1.2",10.84,4.55,"k^l|nEri","",0,NA
"2487","culmination","0.41",12.11,2.75,"k^lmxneS|n","",0,NA
"2488","culprit","1.08",10.65,3.13,"k^lpr|t","",0,NA
"2489","cult","4.45",10.63,3.27,"k^lt","k^lX;kolt;k^t;kIlt;xk^lt",5,0.1
"2490","cultivate","0.94",12.39,3.76,"k^lt|vet","",0,NA
"2491","cultivation","0.16",11.63,2.45,"k^lt|veS|n","",0,NA
"2492","culture","13.94",9.52,2.87,"k^lCX","k^lX;v^lCX",2,0
"2493","culvert","0.37",10.33,3.03,"k^lvXt","",0,NA
"2494","cumulative","0.22",12.95,2.87,"kyumyUl|tIv","",0,NA
"2495","cumulus","0.29",12.13,3.2,"kyumyUlxs","",0,NA
"2496","cunning","4.06",10.84,3.82,"k^nIG","k^mIG",1,NA
"2497","cup","51.65",3.57,1.99,"k^p","k@p;kep;k^m;kup;kap;kop;k^pL;k^b;k^d;k^f;k^sp;k^t;kip;kIp;p^p;s^p;^p",17,0.25
"2498","cupboard","2.49",6.39,2.45,"k^bXd","k^lXd",1,NA
"2499","cupcake","3.27",4.11,1.23,"k^pkek","",0,NA
"2500","cupidity","0.02",12.4,4.26,"kyUpId|ti","",0,NA
"2501","curator","0.92",11.68,3.56,"kyUretX","",0,NA
"2502","curb","4.1",6.81,2.99,"kRb","k@b;kab;k^b;kRd;kRl;kRs;kRv;hRb;vRb",9,0.277777777777778
"2503","curd","0.43",10.17,3.42,"kRd","bRd;kad;kod;k^d;kRb;kRdL;kRl;kRs;kRv;gRd;kId;TRd;wRd",13,0.230769230769231
"2504","curdle","0.18",11.17,3.29,"kRdL","kadL;kRnL;k^dL;kRd;gRdL;hRdL;kRtL",7,0.142857142857143
"2505","cure","20.84",9.58,3.92,"kyUr","pyUr",1,NA
"2506","curfew","4.59",10.26,2.62,"kRfyu","",0,NA
"2507","curio","0.18",11.46,3.76,"kyUrio","",0,NA
"2508","curiosity","8.53",8.33,2.89,"kyUrias|ti","",0,NA
"2509","curious","26.22",6.64,2.49,"kyUrixs","fyUrixs",1,NA
"2510","curl","2.35",6.39,2.7,"kRl","kcl;kol;kOl;kul;kRb;kRd;kRs;kRv;Rl;fRl;gRl;hRl;kel;kil;kIl;pRl",16,0.308333333333333
"2511","currant","0.04",12.31,3.82,"kRxnt","",0,NA
"2512","currency","3.65",9.21,2.7,"kRxnsi","",0,NA
"2513","curriculum","1.37",10.35,3.67,"kXIkyUlxm","",0,NA
"2514","curse","18.22",7.47,2.67,"kRs","kes;koRs;kRb;kRd;kRl;kRv;hRs;kIs;nRs;pRs;tRs;vRs",12,0.257575757575758
"2515","cursive","0.08",7.32,2.08,"kRsIv","",0,NA
"2516","curtail","0.12",12.88,4.33,"kRtel","",0,NA
"2517","curtain","10.29",4.95,1.23,"kRtN","sRtN;katN;kRtL;kItN",4,0.166666666666667
"2518","curve","4.61",7.52,3.71,"kRv","k@v;kev;kov;kRb;kRd;kRl;kRs;nRv;sRv;vRv",10,0.266666666666667
"2519","cushion","2.16",5.53,2.39,"kUS|n","kcS|n",1,NA
"2520","cusp","0.27",12.69,3.07,"k^sp","k^p",1,NA
"2521","custard","1.25",8.5,3.93,"k^stXd","m^stXd",1,NA
"2522","custodian","0.96",8.05,2.37,"k^stodixn","",0,NA
"2523","custody","19.25",9.5,2.55,"k^st|di","",0,NA
"2524","custom","6.2",8.36,3.17,"k^stxm","xk^stxm;k^stxmX",2,0
"2525","customary","2.18",11.16,2.67,"k^stxmEri","",0,NA
"2526","customer","15.2",7.21,2.04,"k^stxmX","k^stxm",1,NA
"2527","cut","229.76",4.43,1.72,"k^t","b^t;k@t;kot;k^m;kut;kat;k^b;k^d;k^f;k^lt;k^p;k^tX;g^t;h^t;J^t;kIt;kYt;m^t;n^t;p^t;r^t;S^t",22,0.264069264069264
"2528","cutback","0.33",12.26,3.18,"k^tb@k","k^mb@k",1,NA
"2529","cute","87.75",4.26,1.45,"kyut","xkyut;kut;kyub;kyu;myut",5,0.1
"2530","cuticle","0.37",11.82,3.07,"kyutIkL","",0,NA
"2531","cutlass","0.51",11.81,4.48,"k^tlxs","k^tlxt",1,NA
"2532","cutlery","0.35",9.89,3.34,"k^tlXi","",0,NA
"2533","cutlet","0.35",11.76,3.95,"k^tlxt","k^tlxs",1,NA
"2534","cutter","4.69",7.95,3.19,"k^tX","b^tX;ketX;kl^tX;k^lX;k^vX;k^t;g^tX;m^tX;p^tX;S^tX;^tX",11,0.290909090909091
"2535","cutthroat","0.82",10.76,2.93,"k^tTrot","",0,NA
"2536","cuttlefish","0.2",12.88,4.19,"k^tLfIS","",0,NA
"2537","cutup","0.08",9.86,4.44,"k^t^p","",0,NA
"2538","cycle","5.88",7.5,2.87,"sYkL","sRkL;sIkL;sYsL;s^kL",4,0.5
"2539","cyclic","0.18",12.2,3.17,"sYklIk","sYkIk",1,NA
"2540","cyclist","0.1",8.56,1.89,"sYkLxst","",0,NA
"2541","cyclone","0.47",9.58,4.22,"sYklon","",0,NA
"2542","cygnet","#N/A",12,3.1,"sIgn|t","",0,NA
"2543","cylinder","1.57",9.63,2.59,"sIl|ndX","",0,NA
"2544","cylindrical","0.16",10.56,2.71,"sxlIndrIkL","",0,NA
"2545","cymbal","0.25",9.94,2.9,"sImbL","nImbL;sImpL;TImbL",3,0.333333333333333
"2546","cyst","0.43",11.81,2.59,"sIst","xsIst;fIst;JIst;lIst;mIst;sIft;sIlt;sIstX;sIt;rIst",10,0.288888888888889
"2547","czar","0.69",11.71,3,"zar","bar;kar;Car;far;Jar;mar;par;tar",8,1
"2548","dab","1.12",6.72,2.4,"d@b","k@b;d@bL;d@d;d@m;d@S;dcb;dr@b;d^b;g@b;J@b;l@b;n@b;t@b",13,0.243589743589744
"2549","dabble","0.57",10.21,2.84,"d@bL","b@bL;d@b;d@zL;d^bL;r@bL",5,0.1
"2550","dachshund","0.35",9.17,2.85,"dakshUnt","",0,NA
"2551","dad","507.25",2.58,1.17,"d@d","@d;b@d;d@b;d@di;d@m;d@S;dEd;did;d^d;dud;f@d;g@d;l@d;m@d;p@d;s@d",16,0.308333333333333
"2552","daddy","185.08",2.56,1.29,"d@di","d@d;d@ndi;dWdi;l@di;p@di",5,0.1
"2553","daffodil","0.2",5.63,1.86,"d@f|dIl","",0,NA
"2554","daft","1.33",12.26,4.49,"d@ft","dEft;dr@ft;r@ft;S@ft",4,0.333333333333333
"2555","dagger","4.92",8.44,3.36,"d@gX","d@pX",1,NA
"2556","daily","15.63",6,2.87,"deli","dezi;del;duli",3,0
"2557","dainty","1.2",8.76,3.01,"denti","",0,NA
"2558","dairy","2.78",6.85,2.48,"dEri","bEri;CEri;dEr;dYri;mEri;vEri",6,0.4
"2559","daisy","13.51",5.55,1.87,"dezi","deli;dez;dIzi;hezi;lezi",5,0.1
"2560","dale","9.08",10.34,3.82,"del","el;bel;deli;dem;det;de;dez;dil;dEl;dYl;dIl;dol;dal;d^l;fel;hel;kel;mel;nel;pel;rel;sel;Sel;tel;vel;wel",26,0.363076923076923
"2561","dalmatian","0.73",6.06,2.71,"d@lmeS|n","",0,NA
"2562","dam","5.75",6.58,1.54,"d@m","k@m;d@b;d@d;dem;d@mp;d@S;dim;dIm;dYm;dom;dum;d^m;h@m;J@m;l@m;r@m;S@m;y@m",18,0.294117647058824
"2563","damage","33.06",7.2,2.09,"d@mIJ","",0,NA
"2564","dame","13.76",11.79,2.82,"dem","em;del;d@m;det;de;dez;dim;dIm;dYm;dom;dum;d^m;fem;gem;lem;mem;nem;sem;Sem;tem",20,0.331578947368421
"2565","damnable","0.29",12.24,3.25,"d@mnxbL","",0,NA
"2566","damnation","1.31",8.94,3.03,"d@mneS|n","",0,NA
"2567","damp","2.92",7.67,2.11,"d@mp","k@mp;C@mp;d@m;d^mp;l@mp;r@mp",6,0.4
"2568","dampen","0.31",10.21,3.33,"d@mpxn","",0,NA
"2569","damsel","0.88",7.83,2.12,"d@mzL","d@zL",1,NA
"2570","dance","148.04",4.63,1.57,"d@ns","C@ns;dEns;d^ns;l@ns;m@ns;p@ns",6,0.466666666666667
"2571","dandelion","0.29",5.11,2,"d@ndxlY|n","",0,NA
"2572","dander","0.29",11.5,2.8,"d@ndX","k@ndX;d@ndi;g@ndX",3,0.333333333333333
"2573","dandruff","0.8",10.74,2.7,"d@ndrxf","",0,NA
"2574","dandy","4.39",7.94,3.82,"d@ndi","b@ndi;k@ndi;d@di;d@ndX;h@ndi",5,0.3
"2575","danger","43.67",4.61,2.25,"denJX","menJX;renJX",2,1
"2576","dangerous","74.84",5.6,2.6,"denJX|s","",0,NA
"2577","dangle","1.33",6.89,2.03,"d@GgL","@GgL;b@GgL;dIGgL;J@GgL;m@GgL;t@GgL;r@GgL",7,0.714285714285714
"2578","dank","0.55",12.37,4.3,"d@Gk","b@Gk;d^Gk;h@Gk;r@Gk;S@Gk;t@Gk;T@Gk;y@Gk",8,0.75
"2579","dapper","0.55",12.08,2.63,"d@pX","d@gX;dYpX;dIpX",3,0.333333333333333
"2580","dare","55.41",6.63,2.22,"dEr","Er;bEr;kEr;CEr;dEri;dEd;dEf;dIr;dET;dEt;dEk;dEl;dEn;dYr;fEr;hEr;lEr;mEr;pEr;rEr;SEr;DEr;wEr",23,0.395256916996047
"2581","daring","4.2",9.11,1.94,"d@rIG","dUrIG;p@rIG",2,0
"2582","dark","88.61",3.74,1.37,"dark","ark;bark;darn;dart;dak;hark;lark;mark;park;Sark",10,0.488888888888889
"2583","darken","0.39",6.85,2.5,"dark|n","hark|n",1,NA
"2584","darkling","0.1",10.82,4.02,"darklIG","darlIG",1,NA
"2585","darkroom","0.86",11.67,5.2,"darkrum","",0,NA
"2586","darksome","#N/A",12.7,3.43,"darksxm","",0,NA
"2587","darling","129.67",5.79,2.86,"darlIG","darklIG",1,NA
"2588","darn","13.9",8,3.94,"darn","barn;dark;dart;dan;yarn",5,0.2
"2589","dart","1.92",7.38,2.97,"dart","art;kart;Cart;dark;darn;dat;hart;mart;part;tart",10,0.488888888888889
"2590","dash","6.04",7.74,2.92,"d@S","@S;b@S;d@b;d@d;d@m;dIS;g@S;n@S;h@S;l@S;m@S;r@S;s@S",13,0.5
"2591","data","25.61",10.42,2.73,"detx","det",1,NA
"2592","date","141.53",5.84,2.01,"det","bet;del;dem;detx;de;dez;dEt;dRt;dat;dot;dWt;fet;get;het;let;met;ret;set;wet",19,0.304093567251462
"2593","daub","0.08",10.17,2.72,"dcb","d@b;dcn;dcg;d^b",4,0.333333333333333
"2594","daughter","171.35",4.95,2.17,"dctX","wctX",1,NA
"2595","daunt","0.04",12.13,2.36,"dcnt","dcn;dEnt;dInt;gcnt;hcnt;tcnt;wcnt",7,0.333333333333333
"2596","dawdle","0.59",10.31,4.5,"dcdL","dudL",1,NA
"2597","dawdler","#N/A",11.58,4.44,"dcdlX","",0,NA
"2598","dawn","25.51",7,1.94,"dcn","cn;dcb;dcnt;dEn;dIn;dYn;dcg;dan;dWn;dun;lcn;pcn;ycn",13,0.282051282051282
"2599","day","801.82",3.5,1.58,"de","be;del;dem;det;dez;du;dY;do;ge;he;le;me;ne;pe;re;se;De;we;ye",19,0.43859649122807
"2600","daytime","3.78",5.1,2.43,"detYm","",0,NA
"2601","daze","0.55",10,2.52,"dez","dezi;del;dem;det;de;dWz;doz;fez;gez;hez;lez;mez;rez",13,0.282051282051282
"2602","dazzle","1",7.79,2.42,"d@zL","b@zL;d@bL;d@mzL",3,0
"2603","deacon","2.86",11.28,3.21,"dik|n","bik|n",1,NA
