"","ortho","freq","aoa.mean","aoa.sd","klatt","neighbors","degree","c"
"339","dragon","19.29",5.58,2.34,"dr@g|n","",0,NA
"340","draw","40.41",4.11,1.13,"drc","dru;drY",2,1
"341","drawer","13",5.37,1.54,"dror","ror",1,NA
"342","dream","133.29",4.88,1.95,"drim","krim;dr^m",2,0
"343","dress","87.2",4.05,1.61,"drEs","@drEs;drEsX",2,0
"344","dresser","3.57",4.28,1.56,"drEsX","drEs",1,NA
"345","drew","25.04",5.41,2.21,"dru","drc;drY;tru",3,0.333333333333333
"346","drink","247.39",3.47,1.31,"drIGk","",0,NA
"347","drip","5.12",5.89,2.35,"drIp","drap;trIp",2,0
"348","drive","153.14",5.26,2.58,"drYv","drYvX;drY",2,0
"349","driver","47.37",4.95,1.72,"drYvX","drYv",1,NA
"350","driveway","6.73",5.78,3.28,"drYvwe","",0,NA
"351","drop","130.61",3.26,1.33,"drap","drIp",1,NA
"352","drum","8.47",4.63,2.19,"dr^m","kr^m;drim;d^m;fr^m",4,0.166666666666667
"353","dry","42.82",4.11,1.33,"drY","krY;dY;drc;dru;drYv;frY;trY",7,0.19047619047619
"354","duck","24.76",3.5,1.64,"d^k","d^m;s^k;t^k",3,0.333333333333333
"355","dumb","46.96",4.5,1.5,"d^m","k^m;dYm;dr^m;d^k;d^mi;g^m;h^m;s^m;T^m",9,0.277777777777778
"356","dummy","9.8",5.17,1.86,"d^mi","d^m;m^mi;y^mi",3,0.333333333333333
"357","dust","23.84",5.06,1.39,"d^st","m^st",1,NA
"358","each","253.25",4.95,1.53,"iC","biC;it;iv;IC;piC;riC;tiC",7,0.333333333333333
"359","eagle","11.49",5.83,1.86,"igL","",0,NA
"360","ear","32",3.63,1.92,"Ir","Er;CIr;dIr;fIr;hIr;Wr;If;Il;In;It;IC;nIr;or;yIr",14,0.307692307692308
"361","early","108.04",5.31,2.24,"Rli","",0,NA
"362","earth","99.49",5.37,1.26,"RT","",0,NA
"363","easy","265.71",5.43,1.89,"izi","",0,NA
"364","eat","251.88",2.78,1.48,"it","@t;Cit;iC;iv;hit;It;mit;nit;ot;Wt;sit;Sit",12,0.333333333333333
"365","eighty","2.53",5.87,1.91,"eti","",0,NA
"366","elbow","6.14",4.78,1.7,"Elbo","",0,NA
"367","elephant","11.37",4.8,1.74,"Elxfxnt","",0,NA
"368","elevator","24.41",5.47,1.68,"ElxvetX","",0,NA
"369","eleven","12.98",5.78,1.67,"xlEvxn","",0,NA
"370","elf","3.78",4.32,2.4,"Elf","sElf;SElf",2,1
"371","emergency","54.43",5.94,2.41,"ImRJ|nsi","",0,NA
"372","empty","47.24",4.79,2.25,"Empti","",0,NA
"373","end","265.86",4.28,2.61,"End","@nd;bEnd;sEnd",3,0.333333333333333
"374","enter","29.73",5.67,1.97,"EntX","",0,NA
"375","erase","6.22",5.68,2.33,"Ires","",0,NA
"376","eve","28.18",5.6,2.45,"iv","iC;it;liv;xv",4,0.166666666666667
"377","evening","120.69",5.84,2.48,"ivnIG","",0,NA
"378","every","549.16",4.2,1.27,"Evri","",0,NA
"379","everybody","344.22",4.88,1.79,"Evrib^di","",0,NA
"380","everyday","10.88",5.05,1.72,"Evride","",0,NA
"381","face","289.16",3.75,2.2,"fes","Ces;fek;f^s",3,0
"382","fair","94.75",5.67,1.91,"fEr","Er;bEr;kEr;CEr;far;fIr;fEd;fEl;fYr;for;hEr;pEr;SEr;DEr",14,0.384615384615385
"383","fairy","16.69",5.17,1.79,"f@ri","k@ri;fri;h@ri;m@ri",4,0.5
"384","fake","36.33",5.83,2.26,"fek","ek;bek;kek;fes;flek;lek;mek;rek;Sek;tek;wek",11,0.672727272727273
"385","fall","118.51",4.71,2.63,"fcl","cl;bcl;kcl;fil;fEl;fIl;fUl;hcl;tcl;wcl",10,0.466666666666667
"386","family","354.25",3.38,1.43,"f@mLi","",0,NA
"387","fan","35.14",5.63,2.54,"f@n","k@n;f@t;f^n;m@n;p@n;fon;D@n;v@n",8,0.392857142857143
"388","far","220.76",4.88,1.57,"far","kar;fEr;farm;fIr;fYr;for;Jar",7,0.333333333333333
"389","farm","30.04",3.85,1.5,"farm","arm;far;harm",3,0.333333333333333
"390","fast","137.45",3.74,1.33,"f@st","f@t;fRst;fIst;l@st",4,0.166666666666667
"391","fat","79.43",5.15,1.84,"f@t","@t;b@t;k@t;f@n;f@st;fYt;fIt;fl@t;fUt;h@t;m@t;p@t;r@t;D@t",14,0.340659340659341
"392","father","554.49",4.11,1.76,"faDX","fEDX",1,NA
"393","fear","69.08",4.79,1.93,"fIr","CIr;dIr;Ir;fEr;far;fIl;fYr;fIS;fIt;for;hIr;nIr;yIr",13,0.307692307692308
"394","feather","6.63",4.67,1.81,"fEDX","faDX;wEDX",2,0
"395","fed","15.88",5.68,2.66,"fEd","bEd;dEd;fEr;fid;fEl;fud;hEd;rEd",8,0.285714285714286
"396","feed","42.39",4.17,1.58,"fid","bid;fEd;fil;fud;rid",5,0.2
"397","feel","627.24",5.11,2.73,"fil","fcl;fid;fEl;fIl;fUl;mil;sil",7,0.333333333333333
"398","fell","73",3.28,1.2,"fEl","bEl;fEr;fcl;fEd;fil;fIl;fUl;hEl;SEl;tEl;yEl",11,0.309090909090909
"399","female","31.61",5.89,2.35,"fimel","",0,NA
"400","fever","19.94",5.84,1.68,"fivX","bivX",1,NA
"401","fifth","19.2",5.36,2.32,"fIfT","",0,NA
"402","fifty","18.82",5.55,1.92,"fIfti","",0,NA
"403","fight","201.08",5.47,2.06,"fYt","f@t;fYr;fIt;fYv;fUt;hYt;kYt;lYt;rYt;tYt",10,0.311111111111111
"404","fill","43.94",5.06,1.47,"fIl","fcl;fIr;fil;fEl;fIS;fIt;fUl;hIl;Il",9,0.277777777777778
"405","find","830.96",5.78,3.89,"fYnd","fWnd;kYnd;mYnd",3,0.333333333333333
"406","finger","36.67",3.43,2.2,"fIGgX","",0,NA
"407","fingernail","1.33",4,1.59,"fIGgXnel","",0,NA
"408","fire","215.49",3.25,1.16,"fYr","fEr;far;fIr;fYt;fYv;for;wYr",7,0.333333333333333
"409","firecracker","1.06",5.56,1.92,"fYrkr@kX","",0,NA
"410","fireman","2.92",5.05,1.22,"fYrmxn","",0,NA
"411","first","840.57",4.39,1.31,"fRst","f@st;fIst",2,1
"412","fish","83.49",4.05,1.61,"fIS","dIS;fIr;fIl;fIt;wIS",5,0.4
"413","fisherman","4.33",5.16,1.77,"fISXmxn","",0,NA
"414","fist","7.35",4.58,1.64,"fIst","f@st;fRst;fIt;lIst;rIst",5,0.2
"415","fit","57.59",5.74,1.66,"fIt","f@t;fIr;fYt;fIl;fIS;fIst;fUt;hIt;It;sIt",10,0.2
"416","five","285.45",4.51,1.36,"fYv","fYt;fYr",2,1
"417","fix","86.78",5,1.88,"fIks","faks;mIks;sIks",3,0.333333333333333
"418","flag","17.49",5.33,2.38,"fl@g","fl@t",1,NA
"419","flake","1.75",5.95,2.76,"flek","fek;lek",2,1
"420","flat","26.22",5.68,1.67,"fl@t","f@t;fl@g;flot",3,0
"421","flip","14.27",5.11,1.32,"flIp","lIp",1,NA
"422","float","7.47",5.39,2.55,"flot","fl@t;floX",2,0
"423","floor","100.63",4.44,1.98,"floX","flot;flWX",2,0
"424","flower","22.76",3.11,1.24,"flWX","floX",1,NA
"425","fluff","1.41",4.85,1.57,"fl^f","fl^S",1,NA
"426","flush","9.37",5.17,2.68,"fl^S","fl^f",1,NA
"427","fly","85",3.05,1.18,"flY","frY;lY",2,0
"428","fold","8.63",4.95,1.87,"fold","kold;hold;old",3,1
"429","follow","123.2",5.11,2.91,"falo","",0,NA
"430","food","154.43",3.25,1.21,"fud","fEd;fid",2,1
"431","foot","64.92",3.44,1.38,"fUt","f@t;fYt;fIt;fUl;pUt",5,0.3
"432","for","6895.1",4.39,1.97,"for","Cor;fEr;far;fIr;fYr;fork;or;fon;ror",9,0.25
"433","forehead","7.84",5.58,2.36,"forhEd","",0,NA
"434","forget","277.06",4.78,1.99,"forgEt","",0,NA
"435","forgive","76.8",5.44,1.54,"forgIv","",0,NA
"436","fork","8.82",3.63,1.86,"fork","for;pork",2,0
"437","forward","72.33",4.24,1.33,"forwXd","",0,NA
"438","found","396",5.15,1.96,"fWnd","fYnd;hWnd;rWnd;sWnd",4,0.5
"439","fox","21.61",5.02,1.78,"faks","baks;fIks;aks",3,0.333333333333333
"440","freckle","0.59",5.61,2.2,"frEkL","",0,NA
"441","free","177.53",5.21,1.78,"fri","f@ri;friz;frY;fRi;Tri;tri",6,0.0666666666666667
"442","freeze","32.16",4.89,1.76,"friz","fri",1,NA
"443","friend","419.29",3.57,1.43,"frEnd","",0,NA
"444","frog","11.82",4.32,1.45,"frcg","",0,NA
"445","from","2039.06",4.44,2.24,"fr^m","kr^m;dr^m",2,1
"446","front","181.55",5.19,2.06,"fr^nt","",0,NA
"447","frost","4.8",5.21,1.58,"frcst","",0,NA
"448","frosting","1.41",4.95,1.87,"frcstIG","",0,NA
"449","frown","2.04",4.52,1.69,"frWn","brWn",1,NA
"450","frozen","15.33",5.6,2.76,"frozN","",0,NA
"451","fruit","21.73",3.63,1.71,"frut","rut",1,NA
"452","fry","8.39",5.79,1.69,"frY","krY;drY;flY;fri;trY",5,0.3
"453","fudge","3.63",5.78,3.25,"f^J","f^n;f^s",2,1
"454","full","166.9",4.24,1.61,"fUl","bUl;fcl;fil;fEl;fIl;fUt;pUl",7,0.333333333333333
"455","fun","235.49",3.67,0.97,"f^n","b^n;f@n;f^J;f^ni;f^s;g^n;n^n;w^n;fon;r^n;s^n",11,0.309090909090909
"456","funny","218.18",5.47,2.57,"f^ni","f^n;h^ni;m^ni;r^ni",4,0.5
"457","furniture","15.08",5.89,2.23,"fRnICX","",0,NA
"458","furry","2.39",5.72,2.11,"fRi","fri;hRi",2,0
"459","fuss","7.14",5.5,1.86,"f^s","b^s;fes;f^J;f^n;^s",5,0.2
"460","game","233.84",4.26,1.82,"gem","g^m;nem;sem",3,0.333333333333333
"461","garage","27.22",5.26,2,"gXaZ","",0,NA
"462","garbage","26.1",4.89,1.56,"garbIJ","",0,NA
"463","garden","26.55",5.33,1.78,"gardN","",0,NA
"464","gas","67.78",5.32,1.97,"g@s","gl@s;gus;gr@s;gEs;p@s",5,0.2
"465","gentle","16.55",4.89,1.84,"JEntL","",0,NA
"466","germ","1.25",5.95,2.46,"JRm","wRm",1,NA
"467","get","4583.76",3.17,1.29,"gEt","got;gEs;JEt;lEt;pEt;wEt",6,0.4
"468","ghost","36.59",5.06,2.01,"gost","got;tost",2,0
"469","giant","27.06",4.72,1.45,"JY|nt","",0,NA
"470","gift","64.51",5.05,1.87,"gIft","lIft",1,NA
"471","giggle","1.71",5.48,2.5,"gIgL","wIgL",1,NA
"472","giraffe","1.49",5,3.15,"JX@f","",0,NA
"473","girl","557.12",4,1.89,"gRl","",0,NA
"474","give","1167.82",4.28,1.93,"gIv","",0,NA
"475","glad","171.37",5.79,2.18,"gl@d","gl@s",1,NA
"476","glass","60.71",4.47,1.65,"gl@s","kl@s;g@s;gl@d;gr@s",4,0.166666666666667
"477","glitter","2.04",5.22,1.63,"glItX","",0,NA
"478","glove","10.1",4.3,1.63,"gl^v","l^v",1,NA
"479","glue","5.88",4.67,1.08,"glu","gu;Iglu",2,0
"480","go","3793.04",3.37,1.46,"go","got;gu;gro;gY;no;to",6,0.133333333333333
"481","goat","10.53",5.21,2.07,"got","bot;kot;gEt;gost;go;ot",6,0.2
"482","gobble","2.35",5.58,2.95,"gabL","",0,NA
"483","god","903.16",4.35,2.38,"gad","gUd;nad",2,0
"484","going","2123.29",5.41,1.9,"goIG","",0,NA
"485","goo","2.14",5.53,2.37,"gu","bu;Cu;glu;go;guf;gus;gY;mu;Su;tu;tu;hu",12,0.333333333333333
"486","good","2610.14",3.55,1.61,"gUd","gad;hUd;wUd",3,0.333333333333333
"487","goof","2.22",5.72,2.8,"guf","gu;gus;ruf",3,0.333333333333333
"488","goose","13.04",5.15,2.21,"gus","g@s;gu;guf;gEs;Jus;mus",6,0.2
"489","gorilla","5.55",5.74,1.91,"gXIlx","",0,NA
"490","grab","70.86",5.37,2.31,"gr@b","kr@b;gr@s",2,0
"491","grade","29.27",5.72,1.36,"gred","grep;gre",2,1
"492","grandchild","1.53",5.26,1.76,"gr@ndCYld","",0,NA
"493","granddaughter","6.47",4.68,1.95,"gr@ndctX","",0,NA
"494","grandfather","24.33",4.39,1.82,"gr@nfaDX","",0,NA
"495","grandmother","27.78",3.67,1.28,"gr@ndm^DX","",0,NA
"496","grandson","7.98",5.89,2.08,"gr@nds^n","",0,NA
"497","grape","4",3.94,1.55,"grep","gred;gre;grup",3,0.333333333333333
"498","grass","16.78",3.94,1.55,"gr@s","g@s;gl@s;gr@b;gros",4,0.166666666666667
"499","gray","21.12",5.74,2.6,"gre","gred;grep;gro;pre",4,0.166666666666667
"500","green","72.47",3.79,1.32,"grin","grIn",1,NA
"501","grin","2.71",5.84,2.01,"grIn","grin",1,NA
"502","grocery","5.49",5.72,2.02,"grosXi","",0,NA
"503","gross","15.27",5.21,2.92,"gros","gr@s;gro",2,0
"504","ground","72.47",4.89,2.3,"grWnd","xrWnd;rWnd",2,1
"505","group","73.76",5.94,1.89,"grup","grep",1,NA
"506","grow","59.49",4.79,1.93,"gro","kro;go;gre;gros",4,0
"507","growl","0.98",5.79,1.87,"grWl","",0,NA
"508","grumpy","2.35",5.89,2.4,"gr^mpi","",0,NA
"509","guess","453.98",5.44,1.46,"gEs","CEs;g@s;gEt;gus;mEs;yEs",6,0.266666666666667
"510","guitar","15.59",5.32,1.2,"g|tar","",0,NA
"511","gum","13.39",4.89,1.13,"g^m","k^m;d^m;gem;g^n;h^m;s^m;T^m",7,0.476190476190476
"512","gun","213.2",5.58,2.52,"g^n","b^n;f^n;g^m;n^n;w^n;r^n;s^n",7,0.714285714285714
"513","guy","762.61",4.11,1.91,"gY","bY;dY;go;gu;lY;mY;SY",7,0.523809523809524
"514","hair","153.55",3.17,1.76,"hEr","Er;bEr;kEr;CEr;fEr;hEd;hIr;hEl;pEr;SEr;DEr;hwEr",12,0.439393939393939
"515","hairy","6.31",5.7,2.08,"h@ri","k@ri;f@ri;h@pi;m@ri",4,0.5
"516","half","199.14",5.45,1.77,"h@f","h@m;h@t;l@f",3,0.333333333333333
"517","hall","51.94",5.35,2.16,"hcl","cl;bcl;kcl;fcl;hEl;hIl;hcg;hol;hWl;tcl;wcl",11,0.381818181818182
"518","hallway","9.55",5.38,2.36,"hclwe","",0,NA
"519","ham","11.59",4.1,1.48,"h@m","h@f;h@mX;h@t;hIm;hom;h^m;l@m",7,0.19047619047619
"520","hamburger","7.78",5.21,1.93,"h@mbRgX","",0,NA
"521","hammer","12.47",5.42,2.09,"h@mX","h@m",1,NA
"522","hamster","2.14",4.37,1.67,"h@mstX","",0,NA
"523","hand","279.65",2.74,1.24,"h@nd","@nd;hWnd;l@nd;s@nd",4,0.5
"524","happen","254.27",5.26,1.37,"h@pxn","",0,NA
"525","happily","10.22",5.56,2.68,"h@pxli","",0,NA
"526","happy","333.2",2.72,1.6,"h@pi","h@ri",1,NA
"527","hard","307.84",4.39,2.15,"hard","harm;yard",2,0
"528","harm","31.78",5,1.41,"harm","arm;farm;hard",3,0.333333333333333
"529","hat","64.18",3.33,1.14,"h@t","@t;b@t;k@t;f@t;h@f;h@m;het;hit;hYt;hIt;hat;hRt;m@t;p@t;r@t;D@t",16,0.366666666666667
"530","hate","214.59",5.53,2.06,"het","det;h@t;he;hit;hYt;hIt;hat;hRt;let;wet",10,0.4
"531","hay","6.37",5.32,1.92,"he","de;het;hi;hR;hW;le;me;pe;se;De;we;hu",12,0.409090909090909
"532","he","7637.2",3.81,1.41,"hi","he;hit;hR;hW;hRi;ni;mi;Si;wi;hu",10,0.288888888888889
"533","head","371.51",3.42,1.02,"hEd","xhEd;bEd;dEd;fEd;hEr;hEl;hYd;hUd;rEd",9,0.222222222222222
"534","hear","555.35",3.8,1.64,"hIr","CIr;dIr;Ir;fIr;hEr;hIl;hIm;hIz;hIt;nIr;yIr",11,0.381818181818182
"535","heat","40.08",5.33,2.03,"hit","Cit;it;h@t;het;hi;hYt;hIt;hat;hRt;mit;nit;sit;Sit",13,0.384615384615385
"536","heaven","56.61",4.22,1.4,"hEvxn","sEvxn",1,NA
"537","heavy","47.29",4.05,1.27,"hEvi","",0,NA
"538","height","9.33",5.42,1.43,"hYt","fYt;h@t;het;hit;hYd;hIt;hat;hRt;kYt;lYt;rYt;tYt;hwYt",13,0.320512820512821
"539","helicopter","15.8",5.26,1.94,"hElxkaptX","",0,NA
"540","hell","470.82",5.11,1.88,"hEl","bEl;fEl;hEr;hcl;hEd;hElo;hElp;hIl;hol;hWl;SEl;tEl;yEl",13,0.230769230769231
"541","hello","585.43",3.76,1.99,"hElo","hEl;hElp;yElo",3,0.333333333333333
"542","helmet","9.47",5.71,2.74,"hElmxt","",0,NA
"543","help","921.12",3.65,1.79,"hElp","hEl;hElo",2,1
"544","her","2835.82",5.09,2.45,"hR","he;hi;hRz;hW;hRi;hRt;hu",7,0.476190476190476
"545","hers","15.73",4.39,1.48,"hRz","hR;hIz;hoz;hRi;hRt",5,0.4
"546","hide","69.69",4.47,2.14,"hYd","hEd;hYt;hUd;rYd;sYd;wYd",6,0.266666666666667
"547","hill","37.55",3.47,1.47,"hIl","fIl;hcl;hIr;hEl;hIm;hIz;hIt;hol;hWl;Il",10,0.288888888888889
"548","him","3484.51",3.43,1.21,"hIm","h@m;hIr;hIl;hIz;hIt;hom;h^m",7,0.428571428571429
"549","himself","140.55",5.21,1.55,"hImsElf","",0,NA
"550","hint","9.2",5.95,1.57,"hInt","hIt;mInt",2,0
"551","his","2124.78",3.69,1.29,"hIz","hIr;hRz;hIl;hIm;hIt;hoz",6,0.466666666666667
"552","hit","275",4.75,2.83,"hIt","fIt;h@t;het;hIr;hit;hYt;hIl;hIm;hInt;hIz;hat;hRt;It;sIt",14,0.263736263736264
"553","hockey","11.53",5.44,1.42,"haki","",0,NA
"554","hog","5.12",5.7,2.27,"hcg","dcg;hcl;h^g",3,0
"555","hold","436.73",4.67,2.89,"hold","kold;fold;hol;holi;old",5,0.4
"556","hole","58.22",5.05,2.17,"hol","hcl;hEl;hIl;hold;holi;hom;hop;hoz;hWl;pol",10,0.222222222222222
"557","holiday","21.29",5.19,2.11,"hal|de","",0,NA
"558","holy","68.14",5.55,2.24,"holi","hold;hol",2,1
"559","home","774.33",3.87,1.88,"hom","kom;h@m;hIm;hol;hop;hoz;h^m",7,0.285714285714286
"560","honest","72.33",5.46,2.05,"an|st","",0,NA
"561","honey","300.49",5.44,1.85,"h^ni","f^ni;m^ni;r^ni",3,1
"562","honk","2.39",5.39,2.38,"hcGk","",0,NA
"563","hood","15.39",5.5,2.66,"hUd","gUd;hEd;hYd;wUd",4,0.333333333333333
"564","hop","19.16",4.84,2.17,"hap","kap;hop;hat;map;pap;Sap;tap",7,0.476190476190476
"565","hope","320.63",4.89,2.11,"hop","hol;hom;hap;hoz;rop;sop",6,0.266666666666667
"566","hopscotch","0.29",5.8,1.32,"hapskaC","",0,NA
"567","horn","21.08",4.84,1.01,"horn","born;korn;Torn;worn",4,1
"568","horrible","42.43",5.81,2.66,"hcrxbL","",0,NA
"569","horseshoe","1.02",5.85,2.32,"horsSu","",0,NA
"570","hose","8.06",5.33,2.03,"hoz","hRz;hIz;hol;hom;hop;noz;Doz",7,0.238095238095238
"571","hospital","124.2",5.55,1.76,"haspItL","",0,NA
"572","hot","189.84",3.37,1.77,"hat","dat;h@t;het;hit;hYt;hIt;hap;hRt;pat;Sat;hwat",11,0.327272727272727
"573","hound","5.04",5.74,1.97,"hWnd","fWnd;h@nd;rWnd;sWnd",4,0.5
"574","hour","162.29",5.85,1.79,"Wr","Er;Ir;or;Wrz;Wt;sWr",6,0.2
"575","house","514",3.16,1.07,"hWs","hW;hWl;mWs",3,0.333333333333333
"576","how","3056.22",5.36,1.92,"hW","kW;he;hi;hR;hWs;hWl;nW;hu",8,0.285714285714286
"577","howl","2.06",5.55,1.85,"hWl","hcl;hEl;hIl;hol;hWs;hW",6,0.466666666666667
"578","hug","19.33",2.58,0.96,"h^g","b^g;hcg;h^m;h^S;J^g;m^g;r^g;t^g",8,0.392857142857143
"579","huge","48.37",4.9,3.14,"hyuJ","",0,NA
"580","hum","4.82",5.8,2.24,"h^m","k^m;d^m;g^m;h@m;hIm;hom;h^g;h^S;s^m;T^m",10,0.311111111111111
"581","human","124.76",4.83,1.76,"hyumxn","",0,NA
"582","hundred","78.73",5.47,1.9,"h^ndrxd","",0,NA
"583","hurry","173.65",4.44,1.85,"hRi","fRi;hi;hR;hRz;hRt",5,0.4
"584","hurt","246.35",4,1.45,"hRt","dRt;h@t;het;hit;hYt;hR;hRz;hIt;hat;hRi;SRt",11,0.345454545454545
"585","husband","194.8",5.53,2.27,"h^zbxnd","",0,NA
"586","hush","7.61",4.44,1.88,"h^S","h^g;h^m;m^S",3,0.333333333333333
"587","ice","79.55",3.86,1.06,"Ys","Yl;Ysi;rYs;^s",4,0
"588","icicle","0.29",5.78,1.7,"YsIkL","bYsIkL",1,NA
"589","icy","2.65",5.83,2.26,"Ysi","Ys",1,NA
"590","idea","359.04",5.95,2.09,"Ydix","",0,NA
"591","if","3541.37",5.36,2.34,"If","Ir;Il;In;It;IC;cf",6,0.666666666666667
"592","igloo","0.29",5.42,1.89,"Iglu","glu",1,NA
"593","ill","21.27",5.6,1.82,"Il","Yl;cl;Ir;fIl;hIl;If;In;It;IC",9,0.333333333333333
"594","in","9773.41",3.69,1.86,"In","CIn;Ir;If;Il;InC;It;IC;on;pIn;wIn",10,0.311111111111111
"595","inch","12.37",5.11,1.73,"InC","In;IC;pInC",3,0.333333333333333
"596","indoor","1.33",5.05,1.51,"Indor","Indorz",1,NA
"597","indoors","2.47",4.64,2.03,"Indorz","Indor",1,NA
"598","ink","7.49",5.16,1.54,"IGk","pIGk;sIGk;TIGk",3,1
"599","insect","3.16",4.75,1.83,"InsEkt","",0,NA
"600","inside","211.27",4.77,2.11,"InsYd","",0,NA
"601","it","18896.31",4.4,1.95,"It","@t;Ir;it;fIt;hIt;If;Il;In;IC;ot;Wt;sIt",12,0.287878787878788
"602","itch","4.18",5.05,1.08,"IC","iC;Ir;If;Il;In;InC;It;wIC",8,0.392857142857143
"603","item","12.31",5.68,4.15,"YtM","",0,NA
"604","jar","8.31",5.44,2.18,"Jar","kar;far;Jab",3,0.333333333333333
"605","jaw","7.14",5.33,2.28,"Jc","pc;sc",2,1
"606","jeans","6.61",5.26,2.1,"Jinz","",0,NA
"607","jelly","7.12",4.11,2.11,"JEli","bEli",1,NA
"608","jet","14.14",5.39,2.52,"JEt","gEt;lEt;pEt;wEt",4,1
"609","jingle","5.06",5.21,1.78,"JIGgL","J^GgL",1,NA
"610","job","413",5.39,2.06,"Jab","Jar;nab",2,0
"611","join","83.43",5.83,1.38,"JOn","kOn",1,NA
"612","joke","73.02",5.2,1.88,"Jok","kok;pok",2,1
"613","jug","2.63",5.83,1.86,"J^g","b^g;h^g;m^g;r^g;t^g",5,1
"614","juice","26.88",4.4,2.21,"Jus","gus;Jusi;mus",3,0.333333333333333
"615","juicy","4.29",4.84,1.61,"Jusi","Jus",1,NA
"616","jump","69.82",2.84,1.3,"J^mp","b^mp;l^mp",2,1
"617","jungle","22.57",5.26,1.94,"J^GgL","JIGgL",1,NA
"618","kangaroo","2.31",5.55,1.93,"k@GgXu","",0,NA
"619","keep","702.86",4.42,2.04,"kip","k@p;kap;k^p;dip;lip;Sip",6,0.4
"620","kick","73.41",4.06,1.73,"kIk","kek;CIk;kok;kUk;kId;kIG;kIs;lIk;pIk;kwIk;sIk;TIk",12,0.242424242424242
"621","kid","339.2",4.28,1.56,"kId","kIk;kIG;kIs;lId",4,0.5
"622","kind","590.69",4.89,1.23,"kYnd","fYnd;mYnd",2,1
"623","kindergarten","3.82",4.38,0.59,"kIndXgartN","",0,NA
"624","king","129.25",5.42,2.63,"kIG","kIk;kId;kIs;rIG;sIG;TIG;wIG",7,0.428571428571429
"625","kiss","121.16",3.61,2.25,"kIs","kIk;kId;kIG;DIs",4,0.5
"626","kitchen","58.31",3.68,1.11,"kIC|n","",0,NA
"627","kite","2.29",4.58,1.64,"kYt","k@t;kot;k^t;fYt;hYt;lYt;rYt;tYt",8,0.464285714285714
"628","kitten","4.73",3.64,1.14,"kItN","kRtN;kIti;mItN",3,0
"629","kitty","26.71",3.54,1.59,"kIti","kuti;kItN",2,0
"630","knee","14.69",4.42,2.52,"ni","hi;no;mi;nit;nW;Si;wi",7,0.333333333333333
"631","knife","46.8",4.15,1.8,"nYf","lYf;nYn;wYf",3,0.333333333333333
"632","knob","2.45",4.68,2.43,"nab","Jab;nak;nad",3,0.333333333333333
"633","knock","64.69",4.63,2.06,"nak","nab;nEk;nad;rak;sak",5,0.2
"634","know","5721.18",4.5,2.12,"no","go;ni;noz;nW;to",5,0.2
"635","knuckle","1.29",5.94,1.35,"n^kL","nIkL",1,NA
"636","ladder","9.25",4.4,1.7,"l@dX","",0,NA
"637","lady","217.08",3.68,1.63,"ledi","",0,NA
"638","lake","36",4.61,1.72,"lek","ek;bek;kek;fek;flek;let;le;lik;lIk;lYk;lUk;mek;rek;Sek;tek;wek",16,0.366666666666667
"639","lamb","10.63",4.15,1.81,"l@m","h@m;l@mp;l@p;l@f",4,0.333333333333333
"640","lamp","12.88",4,2.08,"l@mp","k@mp;l@m;l@p;l^mp",4,0.166666666666667
"641","land","88.12",5.22,2.69,"l@nd","@nd;h@nd;s@nd",3,1
"642","lap","13.47",3.15,1.18,"l@p","k@p;kl@p;l@m;l@mp;l@f;lip;lIp;m@p;n@p;sl@p;t@p",11,0.2
"643","large","41.45",5.74,2.23,"larJ","",0,NA
"644","last","723.1",4.35,1.83,"l@st","f@st;lIst",2,0
"645","late","269.73",5.28,1.93,"let","det;het;lek;le;lEt;lYt;wet",7,0.238095238095238
"646","laugh","62.86",3.79,1.51,"l@f","h@f;l@m;l@p;lif;lYf",5,0.2
"647","lawn","12.35",5.45,2.22,"lcn","lRn;lYn;lcG;lcs;ycn",5,0.2
"648","lay","58.24",5.84,2.01,"le","kle;de;he;lek;let;lY;me;pe;ple;se;De;we",12,0.363636363636364
"649","leaf","5.2",4.6,2.37,"lif","l@f;lik;lip;liS;liv;lYf",6,0.466666666666667
"650","leak","10.14",5.47,1.81,"lik","bik;Cik;lek;lif;lip;liS;liv;lIk;lYk;lUk;wik",11,0.272727272727273
"651","leap","6.67",5.53,1.93,"lip","dip;kip;l@p;lif;lik;liS;liv;lIp;Sip;slip",10,0.222222222222222
"652","leapfrog","0.35",5.41,2.76,"lipfrcg","",0,NA
"653","learn","118.57",4.44,1.42,"lRn","bRn;lcn;lYn",3,0.333333333333333
"654","leash","4.29",5.79,1.84,"liS","lif;lik;lip;liv",4,1
"655","leave","560.71",5.58,2.48,"liv","iv;lif;lik;lip;liS;l^v;sliv",7,0.285714285714286
"656","left","484.45",5.57,2.17,"lEft","lEt;lIft",2,0
"657","leg","56.51",3,1.5,"lEg","bEg;lEt",2,0
"658","lemon","12.02",4.74,1.73,"lEmxn","",0,NA
"659","lemonade","5.51",5.06,2.55,"lEmxned","",0,NA
"660","let","2419.24",4.53,2.09,"lEt","gEt;JEt;let;lEft;lEg;lEtX;lYt;pEt;wEt",9,0.194444444444444
"661","letter","82.61",4.74,1.45,"lEtX","bEtX;lEt",2,0
"662","lettuce","3.39",4.28,1.41,"lEt|s","",0,NA
"663","liar","35.14",4.89,1.91,"lYX","lY;lYf;lYt;lYk;lYn",5,1
"664","library","22.94",4.95,2.04,"lYbrEri","",0,NA
