"","ortho","freq","aoa.mean","aoa.sd","klatt","neighbors","degree","c"
"944","crimp","0.43",8.78,2.84,"krImp","kr@mp;krIsp;SrImp",3,0
"945","crinkle","0.2",8.5,3.19,"krIGkL","rIGkL",1,NA
"946","crisp","3.16",7.22,2.84,"krIsp","krIsN;krImp",2,0
"947","crisscross","0.18",7.33,3.25,"krIskrcs","",0,NA
"948","critical","12.25",8.39,2.77,"krItIkL","",0,NA
"949","critter","1.27",7.14,3.5,"krItX","kretX",1,NA
"950","croak","1.16",7.61,3.24,"krok","krom;klok;kok;kr@k;krik;krIk;krUk;kro",8,0.285714285714286
"951","crocodile","2.25",5.11,1.49,"krakxdYl","",0,NA
"952","crook","5.67",7.84,2.65,"krUk","brUk;kUk;kr@k;krik;krIk;krok",6,0.4
"953","crooked","5.69",6.33,1.61,"krUk|d","",0,NA
"954","crop","4.86",7.63,2.36,"krap","kap;krip;kraC;drap",4,0
"955","cross","55.04",4.74,1.76,"krcs","xkrcs;krcl;kris",3,0
"956","crossroad","0.18",8.5,2.42,"krcsrod","",0,NA
"957","crosswalk","0.41",6.61,1.69,"krcswck","",0,NA
"958","crotch","2.75",8.94,3.67,"kraC","krap;krWC;kr^C",3,0.333333333333333
"959","crouch","0.75",8.5,2.38,"krWC","kWC;kraC;krWd;krWn;kr^C;grWC",6,0.133333333333333
"960","crouton","0.25",8.17,2.15,"krutan","",0,NA
"961","crow","4.45",5.74,3.28,"kro","@ro;krom;kru;krok;krY;gro;pro",7,0.238095238095238
"962","crowbar","1.29",8.72,3.29,"krobar","",0,NA
"963","crowd","37.37",7.14,2.75,"krWd","klWd;krWC;krWn;prWd",4,0.166666666666667
"964","crown","13.69",7.8,3.35,"krWn","brWn;klWn;kren;krWC;krWd;drWn;frWn",7,0.19047619047619
"965","crucify","2.18",8.94,3.83,"krusxfY","",0,NA
"966","cruel","18.35",7.63,2.09,"krul","kul;krcl;kru;drul;rul",5,0.2
"967","crumb","1.8",5.89,2.26,"kr^m","krom;k^m;krim;krYm;kr^S;kr^C;dr^m;fr^m",8,0.178571428571429
"968","crumble","1.39",6.68,1.8,"kr^mbL","kr^mpL;gr^mbL;r^mbL",3,0.333333333333333
"969","crumple","0.16",7.71,2.73,"kr^mpL","kr^mbL",1,NA
"970","crunch","3.51",5.63,1.83,"kr^nC","br^nC;kr^C",2,0
"971","crush","16.8",7.58,2.39,"kr^S","br^S;kr@S;kr^m;kr^C;r^S",5,0.2
"972","crust","3.25",5.95,1.9,"kr^st","r^st;tr^st",2,1
"973","crutch","1.31",7.21,2.86,"kr^C","kraC;krWC;kr^m;kr^nC;kr^S",5,0.2
"974","cry","65.65",2.78,1.66,"krY","kru;krYX;krYm;kro;drY;frY;prY;trY",8,0.285714285714286
"975","crystal","16.14",7.78,3.49,"krIstL","",0,NA
"976","cub","2.1",5.4,2.04,"k^b","k@b;kl^b;kab;k^m;k^f;k^p;kRb;k^t;r^b;s^b;t^b",11,0.218181818181818
"977","cubbyhole","0.1",6.5,3.84,"k^bihol","",0,NA
"978","cube","2.98",7.32,2.69,"kyub","kyut",1,NA
"979","cuckoo","2.96",6.61,2.12,"kuku","",0,NA
"980","cucumber","1.98",5.72,1.84,"kyuk^mbX","",0,NA
"981","cuddle","2.16",6.16,3.39,"k^dL","k^pL;p^dL",2,0
"982","cuff","5.71",8.44,2.79,"k^f","k@f;k^m;kcf;k^b;k^p;k^t;p^f;r^f;t^f",9,0.277777777777778
"983","cup","51.65",3.57,1.99,"k^p","k@p;kep;k^m;kup;kap;k^pL;k^b;k^f;k^t;kip;p^p;^p",12,0.257575757575758
"984","cupboard","2.49",6.39,2.45,"k^bXd","k^lXd",1,NA
"985","cupcake","3.27",4.11,1.23,"k^pkek","",0,NA
"986","curb","4.1",6.81,2.99,"kRb","k@b;kab;k^b;kRl;kRs;kRv;vRb",7,0.285714285714286
"987","curiosity","8.53",8.33,2.89,"kyUrias|ti","",0,NA
"988","curious","26.22",6.64,2.49,"kyUrixs","fyUrixs",1,NA
"989","curl","2.35",6.39,2.7,"kRl","kcl;kol;kul;kRb;kRs;kRv;gRl;hRl;kIl;pRl",10,0.266666666666667
"990","curse","18.22",7.47,2.67,"kRs","kes;kRb;kRl;kRv;kIs;nRs;pRs;vRs",8,0.25
"991","cursive","0.08",7.32,2.08,"kRsIv","",0,NA
"992","curtain","10.29",4.95,1.23,"kRtN","sRtN;katN;kItN",3,0.333333333333333
"993","curve","4.61",7.52,3.71,"kRv","k@v;kev;kRb;kRl;kRs;sRv",6,0.266666666666667
"994","cushion","2.16",5.53,2.39,"kUS|n","kcS|n",1,NA
"995","custard","1.25",8.5,3.93,"k^stXd","m^stXd",1,NA
"996","custodian","0.96",8.05,2.37,"k^stodixn","",0,NA
"997","custom","6.2",8.36,3.17,"k^stxm","k^stxmX",1,NA
"998","customer","15.2",7.21,2.04,"k^stxmX","k^stxm",1,NA
"999","cut","229.76",4.43,1.72,"k^t","b^t;k@t;kot;k^m;kat;k^b;k^f;k^p;k^tX;g^t;h^t;kIt;kYt;m^t;n^t;p^t;S^t",17,0.272058823529412
"1000","cute","87.75",4.26,1.45,"kyut","kyub",1,NA
"1001","cutter","4.69",7.95,3.19,"k^tX","b^tX;kl^tX;k^lX;k^vX;k^t;g^tX;S^tX",7,0.19047619047619
"1002","cycle","5.88",7.5,2.87,"sYkL","sRkL",1,NA
"1003","cyclist","0.1",8.56,1.89,"sYkLxst","",0,NA
"1004","dab","1.12",6.72,2.4,"d@b","k@b;d@d;d@m;d@S;J@b;l@b;n@b",7,0.428571428571429
"1005","dad","507.25",2.58,1.17,"d@d","@d;b@d;d@b;d@di;d@m;d@S;dEd;d^d;dud;l@d;m@d;p@d;s@d",13,0.269230769230769
"1006","daddy","185.08",2.56,1.29,"d@di","d@d;d@ndi",2,0
"1007","daffodil","0.2",5.63,1.86,"d@f|dIl","",0,NA
"1008","dagger","4.92",8.44,3.36,"d@gX","",0,NA
"1009","daily","15.63",6,2.87,"deli","dezi",1,NA
"1010","dainty","1.2",8.76,3.01,"denti","",0,NA
"1011","dairy","2.78",6.85,2.48,"dEri","bEri;CEri;dEr;dYri;mEri;vEri",6,0.4
"1012","daisy","13.51",5.55,1.87,"dezi","deli;dIzi;hezi;lezi",4,0.166666666666667
"1013","dalmatian","0.73",6.06,2.71,"d@lmeS|n","",0,NA
"1014","dam","5.75",6.58,1.54,"d@m","d@b;d@d;d@mp;d@S;dIm;dYm;dom;d^m;h@m;J@m;l@m;r@m;y@m",13,0.243589743589744
"1015","damage","33.06",7.2,2.09,"d@mIJ","",0,NA
"1016","damnation","1.31",8.94,3.03,"d@mneS|n","",0,NA
"1017","damp","2.92",7.67,2.11,"d@mp","k@mp;C@mp;d@m;d^mp;l@mp;r@mp",6,0.4
"1018","damsel","0.88",7.83,2.12,"d@mzL","d@zL",1,NA
"1019","dance","148.04",4.63,1.57,"d@ns","C@ns;p@ns",2,1
"1020","dandelion","0.29",5.11,2,"d@ndxlY|n","",0,NA
"1021","dandy","4.39",7.94,3.82,"d@ndi","k@ndi;d@di;h@ndi",3,0.333333333333333
"1022","danger","43.67",4.61,2.25,"denJX","menJX;renJX",2,1
"1023","dangerous","74.84",5.6,2.6,"denJX|s","",0,NA
"1024","dangle","1.33",6.89,2.03,"d@GgL","@GgL;b@GgL;J@GgL;t@GgL",4,1
"1025","dare","55.41",6.63,2.22,"dEr","Er;bEr;kEr;CEr;dEri;dEd;dEf;dIr;dET;dEk;dEl;dEn;fEr;hEr;mEr;pEr;rEr;SEr;DEr",19,0.409356725146199
"1026","dark","88.61",3.74,1.37,"dark","bark;darn;dart;dak;mark;park;Sark",7,0.333333333333333
"1027","darken","0.39",6.85,2.5,"dark|n","",0,NA
"1028","darling","129.67",5.79,2.86,"darlIG","",0,NA
"1029","darn","13.9",8,3.94,"darn","barn;dark;dart;yarn",4,0.333333333333333
"1030","dart","1.92",7.38,2.97,"dart","art;kart;Cart;dark;darn;dat;part;tart",8,0.392857142857143
"1031","dash","6.04",7.74,2.92,"d@S","@S;b@S;d@b;d@d;d@m;dIS;g@S;m@S;r@S;s@S",10,0.4
"1032","date","141.53",5.84,2.01,"det","bet;de;dRt;dat;dWt;het;let;met;ret;wet",10,0.4
"1033","daughter","171.35",4.95,2.17,"dctX","wctX",1,NA
"1034","dawn","25.51",7,1.94,"dcn","dEn;dYn;dcg;dWn;lcn;ycn",6,0.266666666666667
"1035","day","801.82",3.5,1.58,"de","be;det;du;dY;do;he;le;me;pe;re;se;De;we;ye",14,0.527472527472527
"1036","daytime","3.78",5.1,2.43,"detYm","",0,NA
"1037","dazzle","1",7.79,2.42,"d@zL","d@mzL",1,NA
"1038","dead","448.98",5.17,2.09,"dEd","bEd;d@d;dEr;dEf;dET;dEk;dEl;dEn;d^d;dud;fEd;hEd;lEd;rEd;SEd;wEd",16,0.325
"1039","deaf","14.53",6.83,1.5,"dEf","SEf;dEr;dEd;dET;dEk;dEl;dEn",7,0.714285714285714
"1040","deafen","0.04",8.55,2.44,"dEfxn","",0,NA
"1041","deal","261.37",6,2.06,"dil","dip;dEl;dYl;dIl;dal;d^l;il;fil;hil;nil;mil;pil;sil",13,0.397435897435897
"1042","dear","223.43",5.55,1.82,"dIr","bIr;CIr;dEr;dIg;dIl;dIm;dIp;dIS;dIC;Ir;fIr;gIr;hIr;nIr;rIr;SIr;yIr",17,0.441176470588235
"1043","death","216.69",5.37,1.8,"dET","dEr;dEd;dEf;dEk;dEl;dEn",6,1
"1044","decay","2.06",8.79,2.32,"dxke","dxle",1,NA
"1045","deceive","3.41",8.68,2.31,"dIsiv","rIsiv",1,NA
"1046","decent","28.1",7.47,2.89,"disNt","risNt",1,NA
"1047","decide","50.41",7.2,2.57,"dIsYd","",0,NA
"1048","decision","55.06",7.57,2.25,"dIsIZ|n","",0,NA
"1049","deck","23.76",6.45,2.76,"dEk","CEk;dEr;dEd;dEf;dET;dEl;dEn;dEsk;dak;d^k;duk;nEk;pEk;rEk",14,0.263736263736264
"1050","decorate","2.31",7,3.16,"dEkXet","",0,NA
"1051","decoration","1.84",5.94,1.92,"dEkXeS|n","",0,NA
"1052","decrease","1.18",8.56,2.41,"dikris","",0,NA
"1053","deep","76.39",5.47,2.46,"dip","Cip;dil;dIp;hip;kip;lip;pip;Sip;wip",9,0.583333333333333
"1054","defeat","11.37",8.74,1.82,"dxfit","dxlit",1,NA
"1055","defend","18.8",8.16,1.95,"dxfEnd","dxfEns;dxpEnd",2,0
"1056","defense","32.65",8.8,2.57,"dxfEns","dxfEnd;xfEns",2,0
"1057","define","6.24",8.53,2.89,"dIfYn","",0,NA
"1058","definite","6.16",8.44,3.43,"dEfxn|t","",0,NA
"1059","definition","5.8",8.39,2.55,"dEfxnIS|n","",0,NA
"1060","deflate","0.25",8.78,2.98,"dIflet","",0,NA
"1061","delay","11.02",8.78,2.05,"dxle","dxke",1,NA
"1062","delete","1.76",7.78,2.98,"dxlit","dxfit",1,NA
"1063","delicious","21.53",6.5,2.26,"dxlIS|s","",0,NA
"1064","deliver","28.35",6.63,2.54,"dxlIvX","",0,NA
"1065","dell","2.43",8.5,4.9,"dEl","bEl;dEr;dEd;dEf;dil;dET;dEk;dEn;dYl;dIl;dal;d^l;fEl;hEl;SEl;tEl;wEl;yEl",18,0.300653594771242
"1066","demand","17.12",7.83,3.87,"dxm@nd","kxm@nd",1,NA
"1067","den","6.12",5.7,1.66,"dEn","dEr;dcn;dEd;dEf;dET;dEk;dEl;dEnM;dEnt;dYn;dWn;hEn;pEn;tEn;DEn",15,0.238095238095238
"1068","denim","0.65",8.22,2.34,"dEnM","dEn;dEnt;vEnM",3,0.333333333333333
"1069","dent","3.53",7.33,2.22,"dEnt","sEnt;dEn;dEnM;dEntL;rEnt;tEnt",6,0.266666666666667
"1070","dental","6.18",7.21,1.65,"dEntL","dEnt;JEntL;mEntL",3,0.333333333333333
"1071","dentist","11.2",5.22,2.51,"dEnt|st","",0,NA
"1072","deny","21.39",7.8,2.04,"dInY","dInX",1,NA
"1073","deodorant","1.61",8.83,3.42,"diodXxnt","",0,NA
"1074","depend","9.88",8.5,2.81,"dxpEnd","dxfEnd",1,NA
"1075","deputy","15.65",6.45,3.53,"dEpyuti","",0,NA
"1076","desert","27.98",8.35,3.1,"d|zRt","dIzRt",1,NA
"1077","deserve","43.73",7.94,3.04,"dIzRv","dIzRt",1,NA
"1078","desk","43.9",5.56,2.2,"dEsk","dEk;d^sk",2,0
"1079","dessert","14.02",5.61,3.45,"dIzRt","d|zRt;dIzRv",2,0
"1080","destination","5.88",8.56,2.45,"dEst|neS|n","",0,NA
"1081","destroy","47.18",6.7,2.32,"dIstrO","",0,NA
"1082","detective","61.12",6.58,1.8,"dItEktIv","",0,NA
"1083","determination","2.78",8.94,2.96,"dItRmxneS|n","",0,NA
"1084","determine","8.39",8.89,2,"dItRmxn","",0,NA
"1085","develop","9.61",7.28,1.67,"dxvElxp","",0,NA
"1086","device","18.16",8.06,3.44,"dxvYs","dxvYd",1,NA
"1087","devil","41.33",5,1.97,"dEvL","lEvL",1,NA
"1088","dew","2.14",7.37,2.59,"du","bu;Cu;ku;de;dY;do;dru;duL;dud;duk;duo;gu;mu;Su;tu;tu;hu",17,0.330882352941176
"1089","diagonal","0.53",8,1.91,"dY@g|nL","",0,NA
"1090","dial","8.86",6.68,3.16,"dYl","Yl;dil;dEl;dYs;dY;dIl;dYm;dYn;dYv;dal;d^l;mYl;pYl;tYl",14,0.285714285714286
"1091","diamond","20.65",6.47,2.5,"dYmxnd","",0,NA
"1092","diaper","4.27",3.4,1.82,"dYpX","dYnX;dIpX",2,0
"1093","diary","8.98",7.72,2.8,"dYri","dEri",1,NA
"1094","dice","10.45",6.37,2.22,"dYs","dYl;dY;dYm;dYn;dYv;Ys;rYs",7,0.523809523809524
"1095","dictionary","3.73",7.28,1.64,"dIkS|nEri","",0,NA
"1096","die","261.14",4.53,1.78,"dY","bY;de;du;dYl;dYs;dYm;dYn;dYv;do;drY;gY;lY;mY;SY;sY;TY",16,0.283333333333333
"1097","difference","79.73",7.35,2.76,"dIfXxns","",0,NA
"1098","difficult","60.16",5.85,2.3,"dIfIk^lt","",0,NA
"1099","dig","46.22",4.19,2.34,"dIg","bIg;dIr;dIl;dIm;dIp;dIS;dIC;dcg;fIg;JIg;pIg;rIg;wIg",13,0.384615384615385
"1100","dill","1.76",8.2,2.71,"dIl","bIl;CIl;dil;dIr;dEl;dYl;dIg;dIm;dIp;dIS;dIC;dal;drIl;d^l;fIl;gIl;hIl;Il;kIl;pIl;sIl;tIl;wIl",23,0.316205533596838
"1101","dim","4.76",7.06,2.62,"dIm","d@m;dIr;dIg;dIl;dYm;dIp;dIS;dIC;dom;d^m;JIm;hIm;lIm;rIm",14,0.296703296703297
"1102","dime","12.06",5.74,2.05,"dYm","CYm;d@m;dYl;dYs;dY;dIm;dYn;dYv;dom;d^m;lYm;mYm;rYm",13,0.282051282051282
"1103","dimple","0.37",7.84,3.15,"dImpL","sImpL",1,NA
"1104","dine","4.29",8.95,4.02,"dYn","dcn;dEn;dYl;dYs;dY;dYm;dYnX;dYv;dWn;fYn;lYn;mYn;nYn;pYn;SYn;sYn;vYn;wYn",18,0.320261437908497
"1105","diner","12.39",6.83,2.23,"dYnX","dYpX;dYn;dInX;lYnX;mYnX;SYnX",6,0.2
"1106","dingy","0.61",8.65,3.95,"dInJi","",0,NA
"1107","dinky","1.02",8.65,3.04,"dIGki","dcGki",1,NA
"1108","dinner","202.67",3.99,1.79,"dInX","dInY;dYnX;dIpX;InX",4,0
"1109","dinosaur","3.98",4.91,2.47,"dYn|sor","",0,NA
"1110","dip","7.96",7,2.81,"dIp","CIp;dIr;dip;dIg;dIl;dIm;dIpX;dIS;dIC;drIp;hIp;lIp;nIp;rIp;SIp;sIp;tIp;zIp",18,0.339869281045752
"1111","dipper","0.65",7.72,2.7,"dIpX","CIpX;dYpX;dInX;dIp;nIpX;zIpX",6,0.2
"1112","dirt","25.69",3.83,1.15,"dRt","det;dat;dWt;hRt;SRt",5,0.4
"1113","disagree","6.63",8.37,2.75,"dIsxgri","",0,NA
"1114","disapproval","0.61",8.89,3.6,"dIsxpruvL","",0,NA
"1115","disaster","17.27",8.22,2.62,"dIz@stX","",0,NA
"1116","disciple","1.02",8.16,3.2,"dIsYpL","",0,NA
"1117","discipline","9.06",7.7,3.99,"dIsxpl|n","",0,NA
"1118","discover","12.04",7.61,3.07,"dIsk^vX","",0,NA
"1119","disgust","2.76",7.68,3.37,"dIsg^st","",0,NA
"1120","dish","11.45",4.89,2.42,"dIS","d@S;dIr;dIg;dIl;dIm;dIp;dIC;fIS;wIS",9,0.444444444444444
"1121","dishonest","2.59",5.68,1.86,"dIsan|st","",0,NA
"1122","dishrag","0.1",6.33,2.7,"dISr@g","",0,NA
"1123","dislike","3.92",5.42,2.36,"dIslYk","",0,NA
"1124","disobedience","0.76",7.84,2.95,"dIsxbidixns","",0,NA
"1125","disorder","7.14",8.78,3.42,"dIsordX","",0,NA
"1126","display","8.53",7.72,2.4,"dIsple","",0,NA
"1127","displease","0.43",8.06,2.24,"dIspliz","",0,NA
"1128","disqualify","0.65",8.83,3.11,"dIskwalxfY","",0,NA
"1129","distance","25.61",6.81,2.54,"dIst|ns","",0,NA
"1130","disturb","11.1",8.22,3.37,"dIstRb","",0,NA
"1131","ditch","7.86",6.22,2.16,"dIC","dIr;dIg;dIl;dIm;dIp;dIS;IC;pIC;rIC;wIC",10,0.466666666666667
"1132","dive","12.82",7.21,2.53,"dYv","dYl;dYs;dY;dYm;dYn;dov;drYv;fYv;hYv",9,0.305555555555556
"1133","divide","5.84",7.16,2.27,"dxvYd","dxvYs",1,NA
"1134","dividers","0.04",8.44,2.97,"dxvYdXz","",0,NA
"1135","divisible","0.08",8.72,3.08,"dxvIz|bL","",0,NA
"1136","division","18.55",7.45,1.88,"dxvIZ|n","",0,NA
"1137","divorce","32.73",8.9,2.63,"dxvors","",0,NA
"1138","dizzy","8.43",5.5,2.59,"dIzi","bIzi;dezi",2,0
"1139","dock","9.75",8.22,3.87,"dak","dark;dEk;daJ;dal;dat;d^k;duk;nak;rak;Sak;sak",11,0.218181818181818
"1140","doctor","263.94",4.6,1.98,"daktX","",0,NA
"1141","dodge","7.76",7.75,2.45,"daJ","dak;dal;dat;laJ",4,0.5
"1142","dodo","1",8.12,3.22,"dodo","",0,NA
"1143","doe","4.33",7.6,2.22,"do","de;du;dY;dom;doX;dov;doz;duo;go;ho;no;so;Do;to",14,0.274725274725275
"1144","dog","192.84",2.8,1.2,"dcg","dcn;dIg;fcg;hcg;lcg",5,0.3
"1145","doghouse","1.12",6.74,3.56,"dcghWs","",0,NA
"1146","doing","1029.25",5.89,1.79,"duIG","",0,NA
"1147","doll","24.76",3.68,1.34,"dal","dil;dEl;dYl;dIl;dak;daJ;dalX;dat;d^l",9,0.361111111111111
"1148","dollar","27.65",5.06,1.26,"dalX","dal",1,NA
"1149","dolphin","2.76",6.05,1.51,"dclfxn","",0,NA
"1150","dome","1.96",8.44,2.99,"dom","kom;d@m;dIm;dYm;do;doX;dov;doz;d^m;fom;nom;hom;rom",13,0.282051282051282
"1151","donate","3.98",8.2,2.67,"donet","",0,NA
"1152","donkey","5.35",6,2.49,"dcGki","dIGki",1,NA
"1153","doodle","2.1",8.14,3.9,"dudL","duL;dud;nudL;pudL",4,0.333333333333333
"1154","door","292.06",3.05,1.15,"doX","do;dom;dov;doz",4,1
"1155","dormouse","0.1",7.75,2.53,"dormWs","",0,NA
"1156","dosage","2",8.05,3,"dosIJ","",0,NA
"1157","dot","6.63",4.33,1.41,"dat","kat;dart;det;dRt;dak;daJ;dal;dWt;hat;Jat;nat;lat;pat;rat;Sat;tat",16,0.35
"1158","double","62.71",5.58,1.3,"d^bL","b^bL",1,NA
"1159","doubt","62.84",8.79,3.26,"dWt","det;dRt;dat;dWn;Wt;pWt;SWt",7,0.285714285714286
"1160","dove","5.57",6.63,2.22,"dov","dYv;do;dom;doX;doz;drov",6,0.4
"1161","down","1490.27",4.93,1.96,"dWn","dcn;dEn;dYn;dWt;drWn;gWn;nWn;tWn",8,0.214285714285714
"1162","downtown","21.92",6.42,2.21,"dWntWn","",0,NA
"1163","doze","0.39",8,1.91,"doz","do;dom;doX;dov;hoz;noz;poz;roz;Doz",9,0.444444444444444
"1164","dozen","24.14",6.89,1.66,"d^zN","k^zN",1,NA
"1165","draft","7.27",7.58,2.52,"dr@ft","kr@ft;drIft;r@ft",3,0.333333333333333
"1166","drag","26.45",8.84,5.4,"dr@g","br@g;dr^g;r@g",3,0.333333333333333
"1167","dragon","19.29",5.58,2.34,"dr@g|n","",0,NA
"1168","drain","8.63",6.26,2.96,"dren","bren;kren;drWn;gren;ren;tren",6,0.666666666666667
"1169","drama","20.16",7.39,2.62,"dramx","",0,NA
"1170","dramatic","9.78",8.72,2.61,"drxm@tIk","",0,NA
"1171","draw","40.41",4.11,1.13,"drc","dru;drY;rc",3,0.333333333333333
"1172","drawer","13",5.37,1.54,"dror","drov;ror",2,0
"1173","dream","133.29",4.88,1.95,"drim","krim;drimX;dr^m",3,0
"1174","dreamer","3.04",7.25,3.06,"drimX","drim",1,NA
"1175","dreary","1.8",8.42,2.67,"drIri","",0,NA
"1176","dress","87.2",4.05,1.61,"drEs","@drEs;drEsX;prEs",3,0
"1177","dresser","3.57",4.28,1.56,"drEsX","drEs",1,NA
"1178","drew","25.04",5.41,2.21,"dru","kru;du;drc;drul;drY;tru",6,0.133333333333333
"1179","dribble","1.33",6.5,2.94,"drIbL","drIzL",1,NA
"1180","drift","6.41",8.89,3.48,"drIft","dr@ft",1,NA
"1181","drill","13.75",7.14,2.9,"drIl","dIl;drIp;drul;frIl;grIl;TrIl",6,0.2
"1182","drink","247.39",3.47,1.31,"drIGk","rIGk;SrIGk",2,1
"1183","drip","5.12",5.89,2.35,"drIp","dIp;drIl;drap;grIp;rIp;trIp",6,0.266666666666667
"1184","drive","153.14",5.26,2.58,"drYv","dYv;drYvX;drov;drY;drYX",5,0.2
"1185","driver","47.37",4.95,1.72,"drYvX","drYv;drYX",2,1
"1186","driveway","6.73",5.78,3.28,"drYvwe","",0,NA
"1187","drizzle","0.43",7.56,2.09,"drIzL","drIbL",1,NA
"1188","drool","2.16",6.11,3.62,"drul","krul;dru;drIl;rul",4,0.166666666666667
"1189","drop","130.61",3.26,1.33,"drap","krap;drIp",2,0
"1190","drove","28.86",6.32,2.57,"drov","dov;dror;drYv;grov",4,0
"1191","drown","10.59",7,2.52,"drWn","brWn;krWn;dWn;dren;frWn",5,0.3
"1192","drowsy","0.73",8,3.58,"drWzi","",0,NA
"1193","drug","45.22",8.11,2.62,"dr^g","dr@g;dr^m;r^g;Sr^g",4,0.166666666666667
"1194","drum","8.47",4.63,2.19,"dr^m","kr^m;drim;dr^g;d^m;fr^m",5,0.1
"1195","drumbeat","0.16",8.2,3.58,"dr^mbit","",0,NA
"1196","drumstick","0.35",7.79,2.42,"dr^mstIk","",0,NA
"1197","dry","42.82",4.11,1.33,"drY","krY;dY;drc;dru;drYv;drYX;frY;prY;trY",9,0.222222222222222
"1198","dryer","4.53",6.16,2.95,"drYX","krYX;drYv;drYvX;drY",4,0.333333333333333
"1199","dual","1.12",8.63,1.95,"duL","du;dudL;dud;duk;duo;JuL",6,0.466666666666667
"1200","duck","24.76",3.5,1.64,"d^k","b^k;C^k;dEk;dak;d^d;duk;d^l;d^m;d^Gk;d^sk;l^k;m^k;p^k;s^k;t^k",15,0.266666666666667
"1201","dud","1.25",8.55,2.72,"d^d","b^d;d@d;dEd;d^k;dud;d^l;d^m;m^d;T^d",9,0.25
"1202","dude","99.43",7.89,2.83,"dud","d@d;dEd;du;dudL;duL;d^d;duk;duo;fud;mud;nud",11,0.236363636363636
"1203","duet","1.29",8.82,2.76,"duEt","",0,NA
"1204","dugout","0.9",8.68,3.64,"d^gWt","",0,NA
"1205","duke","25.04",7.89,2.96,"duk","dEk;du;dak;duL;d^k;dud;duo",7,0.428571428571429
"1206","dull","12.08",8.05,2.46,"d^l","dil;dEl;dYl;dIl;dal;d^k;d^d;d^m;g^l",9,0.361111111111111
"1207","dumb","46.96",4.5,1.5,"d^m","b^m;k^m;d@m;dIm;dYm;dom;dr^m;d^k;d^d;d^l;d^mi;d^mp;g^m;h^m;m^m;s^m;T^m",17,0.227941176470588
"1208","dumbbell","0.49",7.56,2.87,"d^mbEl","",0,NA
"1209","dummy","9.8",5.17,1.86,"d^mi","d^m;d^mp;d^mpi;m^mi;y^mi",5,0.3
"1210","dump","28.82",6.58,2.5,"d^mp","b^mp;d@mp;d^m;d^mi;d^mpi;h^mp;J^mp;l^mp;p^mp;r^mp;T^mp",11,0.418181818181818
"1211","dumpy","0.27",8.28,2.35,"d^mpi","d^mi;d^mp",2,1
"1212","dungeon","2.57",7.55,1.79,"d^nJ|n","",0,NA
"1213","dunk","2.59",6.58,4.07,"d^Gk","b^Gk;C^Gk;d^k;d^sk;h^Gk;J^Gk",6,0.466666666666667
"1214","duo","1.51",7.94,2.46,"duo","du;do;duL;dud;duk",5,0.7
"1215","duplicate","2.29",8.95,2.82,"duplIk|t","",0,NA
"1216","during","75.92",6.8,1.66,"dUrIG","",0,NA
"1217","dusk","1.2",8.74,1.82,"d^sk","dEsk;d^k;d^Gk;d^st;h^sk;t^sk",6,0.133333333333333
"1218","dust","23.84",5.06,1.39,"d^st","d^sk;g^st;J^st;m^st;r^st",5,0.6
"1219","dustpan","0.25",6.47,2.5,"d^stp@n","",0,NA
"1220","duty","50.96",7.15,2.06,"duti","buti;kuti",2,1
"1221","dwarf","3.08",7.65,2.81,"dworf","",0,NA
"1222","dynamite","10.1",7.11,2.69,"dYnxmYt","",0,NA
"1223","each","253.25",4.95,1.53,"iC","biC;it;il;EC;iv;IC;piC;riC;tiC",9,0.277777777777778
"1224","eager","6.86",8.5,3.03,"igX","igL;iDX;ogX",3,0
"1225","eagle","11.49",5.83,1.86,"igL","bigL;igX;izL;ivL",4,0.166666666666667
"1226","ear","32",3.63,1.92,"Ir","Er;bIr;CIr;dIr;fIr;gIr;hIr;Wr;If;Il;In;It;IC;nIr;or;rIr;SIr;yIr",18,0.379084967320261
"1227","earlobe","0.33",6,2.47,"Irlob","",0,NA
"1228","early","108.04",5.31,2.24,"Rli","@li;fli;pli",3,1
"1229","earn","15.35",7.57,2.56,"Rn","bRn;RT;fRn;In;lRn;on",6,0.266666666666667
"1230","earnings","0.94",8.06,3.42,"RnIGz","",0,NA
"1231","earring","2.71",7.17,2.43,"IrrIG","",0,NA
"1232","earth","99.49",5.37,1.26,"RT","Rn;wRT",2,0
"1233","earthquake","6.37",7.53,2.04,"RTkwek","",0,NA
"1234","easel","0.27",7,1.41,"izL","igL;izi;ivL;wizL",4,0.166666666666667
"1235","east","49.55",6.94,3.56,"ist","bist;it;fist",3,0.333333333333333
"1236","eastern","8.12",8.61,3.42,"istXn","",0,NA
"1237","easy","265.71",5.43,1.89,"izi","izL",1,NA
"1238","eat","251.88",2.78,1.48,"it","@t;bit;Cit;iC;ist;il;iv;hit;It;mit;nit;ot;Wt;sit;Sit",15,0.285714285714286
"1239","echo","6.86",8,2.99,"Eko","",0,NA
"1240","edge","23.51",6.17,2.31,"EJ","eJ;Er;EC;hEJ",4,0.166666666666667
"1241","edible","1.37",8.68,3.13,"EdxbL","",0,NA
"1242","edition","4.88",8.42,2.04,"IdIS|n","xdIS|n;cdIS|n",2,1
"1243","educate","2.04",7.84,2.43,"EJ|ket","",0,NA
"1244","education","19.53",6.7,1.92,"EJ|keS|n","",0,NA
